Per,Apo,Inc,AoP,Asc,Loc,Tar,Aft
582.086480685331,582.086480685331,79.14782355182876,143.03462935629824,40.50730523054596,147.8603182007476,1
556.5082498223163,556.5082498223163,68.03759792484178,179.03466699635337,21.22305784670933,128.03795756178465,1
572.0506994964938,572.0506994964938,51.806669533174706,25.44499110644072,137.58774941682535,158.08835848925136,1
530.2296764993156,530.2296764993156,70.0934469910887,174.05717877906633,173.84356874076553,137.79506305251675,1
562.6137387732934,562.6137387732934,173.6131694329649,7.5463834614044645,46.24073231920263,42.669635643026794,1
522.5161278536787,522.5161278536787,157.36458059866584,176.60667481412887,115.86657947383162,60.85246219533958,1
610.3483479140307,610.3483479140307,154.77069167781133,151.97427144892188,4.140537467806464,0.6515221170850936,1
584.0025450221063,584.0025450221063,176.44676938273824,9.970116413868153,119.11746194339317,145.5645274195135,1
561.1527727739199,561.1527727739199,122.01918819057805,103.25121590025279,9.689234633041021,110.01207495541107,1
606.8852132207887,606.8852132207887,28.751424970015762,164.42359542287556,39.06230182497808,117.51771418447606,1
540.6597067499165,540.6597067499165,128.60076902634472,145.94954214492157,40.73417437580475,139.87213008333686,1
614.4759611290197,614.4759611290197,93.43648846769915,29.222915335820453,87.54820764234131,99.5040751095487,1
